Date,Value,,,,,
3393,60.1368,47.031868,,,,
3394,63.5637,49.8857422,,,,
3395,64.3381,60.73047,,,,
3396,62.8443,53.9953232,,,,
3397,62.6892,53.5387039,,,,
3398,63.2536,53.19624,,,,
3399,64.2988,54.5660973,,,,
3400,64.9327,69.17794,,,,
3401,63.7494,53.19624,,,,
3402,64.6653,54.79441,,,,
3403,65.1515,59.2464561,,,,
3404,66.0764,61.64371,,,,
3405,65.6621,55.70765,,,,
3406,64.283,55.47934,,,,
3407,62.3872,73.74414,,,,
3408,61.9855,72.37428,,,,
3409,63.276,74.88569,,,,
3410,70.3491,80.47929,,,,
3411,71.3569,74.42907,,,,
3412,70.4105,59.2464561,,,,
3413,77.0869,55.70765,,,,
3414,77.8217,57.30582,,,,
3415,80.9242,53.42455,,,,
3416,80.9836,50.11405,,,,
3417,85.6744,48.744194,,,,
3418,85.2047,46.9177132,,,,
3419,92.5097,48.5158844,,,,
3420,90.1078,51.2556038,,,,
3421,86.8607,49.8857422,,,,
3422,84.1411,44.9770775,,,,
3423,84.4306,48.5158844,,,,
3424,83.1617,48.744194,,,,
3425,84.4728,51.7122231,,,,
3426,82.5221,57.07751,,,,
3427,88.3447,66.6665344,,,,
3428,89.6839,69.74872,,,,
3429,89.8266,71.004425,,,,
3430,95.211,80.1368256,,,,
3431,93.4197,91.43817,,,,
3432,93.3183,75.7989349,,,,
3433,97.2734,76.5980148,,,,
3434,111.095,135.844467,,,,
3435,115.816,116.438118,,,,
3436,112.171,84.9313354,,,,
3437,108.209,78.31034,,,,
3438,107.166,68.2647,,,,
3439,106.991,70.43365,,,,
3440,102.991,67.92223,,,,
3441,106.818,75.114006,,,,
3442,103.618,76.0272446,,,,
3443,102.156,92.46557,,,,
3444,116.774,123.287422,,,,
3445,127.474,128.995178,,,,
3446,126.025,114.155022,,,,
3447,123.147,113.470085,,,,
3448,119.305,110.045441,,,,
3449,115.489,103.424446,,,,
3450,111.269,90.98155,,,,
3451,106.879,92.80803,,,,
3452,124.856,105.022621,,,,
3453,119.343,103.995224,,,,
3454,115.312,101.48381,,,,
3455,115.625,112.671005,,,,
3456,115.161,111.757767,,,,
3457,112.492,117.579666,,,,
3458,112.792,123.287422,,,,
3459,114.935,127.853622,,,,
3460,116.754,140.410675,,,,
3461,120.757,150.684631,,,,
3462,120.866,155.250824,,,,
3463,117.46,134.702927,,,,
3464,114.823,133.561371,,,,
3465,123.483,166.666321,,,,
3466,142.497,207.762131,,,,
3467,136.43,203.195938,,,,
3468,138.093,222.60228,,,,
3469,146.657,221.460739,,,,
3470,200.259,310.501648,,,,
3471,234.228,420.090485,,,,
3472,270.45,259.1319,,,,
3473,277.451,199.771286,,,,
3474,298.984,191.780426,,,,
3475,314.189,341.323517,,,,
3476,343.262,315.067841,,,,
3477,339.418,244.291748,,,,
3478,354.898,276.255157,,,,
3479,345.202,365.296051,,,,
3480,347.137,361.8714,,,,
3481,337.28,317.350952,,,,
3482,383.299,567.350464,,,,
3483,382.804,373.286926,,,,
3484,386.421,416.665833,,,,
3485,368.419,291.0953,,,,
3486,348.934,304.7939,,,,
3487,328.63,296.80304,,,,
3488,335.839,355.0221,,,,
3489,352.826,325.3418,,,,
3490,349.659,268.264282,,,,
3491,370.327,402.967224,,,,
3492,367.351,341.323517,,,,
3493,350.176,332.1911,,,,
3494,325.995,292.236847,,,,
3495,319.474,308.218536,,,,
3496,328.979,461.186279,,,,
3497,337.853,466.894043,,,,
3498,331.788,442.921478,,,,
3499,335.723,543.377869,,,,
3500,312.781,351.597473,,,,
3501,294.084,310.501648,,,,
3502,275.176,297.9446,,,,
3503,262.359,351.597473,,,,
3504,279.786,350.4559,,,,
3505,273.261,343.6066,,,,
3506,312.974,517.122253,,,,
3507,331.273,479.45108,,,,
3508,346.102,405.2503,,,,
3509,378.41,438.3553,,,,
3510,384.251,521.6884,,,,
3511,393.008,544.5195,,,,
3512,370.009,394.976379,,,,
3513,366.669,352.739,,,,
3514,358.771,407.533417,,,,
3515,364.177,497.715881,,,,
3516,358.902,461.186279,,,,
3517,403.827,506.8483,,,,
3518,389.364,477.167969,,,,
3519,369.545,366.437622,,,,
3520,360.947,405.2503,,,,
3521,353.538,389.268616,,,,
3522,331.155,300.2277,,,,
3523,314.788,339.0404,,,,
3524,315.168,359.588318,,,,
3525,318.316,381.277771,,,,
3526,295.422,442.921478,,,,
3527,283.245,376.711548,,,,
3528,272.987,392.693268,,,,
3529,270.645,355.0221,,,,
3530,313.925,409.816528,,,,
3531,314.33,477.167969,,,,
3532,303.796,357.3052,,,,
3533,291.436,357.3052,,,,
3534,279.465,418.9489,,,,
3535,275.469,369.862274,,,,
3536,276.91,384.702423,,,,
3537,285.331,394.976379,,,,
3538,290.767,409.816528,,,,
3539,291.622,357.3052,,,,
3540,277.005,310.501648,,,,
3541,282.413,397.25946,,,,
3542,275.181,350.4559,,,,
3543,270.181,340.181946,,,,
3544,255.624,262.556549,,,,
3545,237.611,253.424149,,,,
3546,220.974,226.026932,,,,
3547,205.497,212.328339,,,,
3548,191.575,204.337479,,,,
3549,181.293,196.346634,,,,
3550,180.01,220.319183,,,,
3551,191.987,205.479034,,,,
3552,185.585,191.780426,,,,
3553,174.931,189.49733,,,,
3554,160.627,192.921982,,,,
3555,151.366,186.072678,,,,
3556,142.908,180.364929,,,,
3557,132.737,180.364929,,,,
3558,126.489,183.789581,,,,
3559,117.481,175.798737,,,,
3560,113.473,168.949432,,,,
3561,109.269,162.100128,,,,
3562,104.985,154.109268,,,,
3563,103.411,152.967728,,,,
3564,101.305,146.118423,,,,
3565,99.9141,152.967728,,,,
3566,102.607,150.684631,,,,
3567,113.766,320.7756,,,,
3568,138.447,381.961853,,,,
3569,159.167,461.186279,,,,
3570,155.164,286.529083,,,,
3571,148.048,190.638885,,,,
3572,139.212,148.40152,,,,
3573,131.206,175.798737,,,,
3574,123.548,162.100128,,,,
3575,115.085,152.967728,,,,
3576,107.384,148.40152,,,,
3577,100.005,146.118423,,,,
3578,93.4921,139.269119,,,,
3579,87.3851,132.419815,,,,
3580,83.1935,126.712074,,,,
3581,80.7108,123.287422,,,,
3582,75.899,121.004318,,,,
3583,71.4507,117.579666,,,,
3584,67.2458,110.27375,,,,
3585,63.3899,110.27375,,,,
3586,59.9093,109.931282,,,,
3587,56.6963,107.419876,,,,
3588,53.7653,102.625359,,,,
3589,51.1027,100.91304,,,,
3590,48.6527,98.17332,,,,
3591,46.4125,95.89021,,,,
3592,44.3521,93.60712,,,,
3593,42.4648,90.06831,,,,
3594,40.733,86.5295,,,,
3595,39.1389,82.9907,,,,
3596,37.6772,80.1368256,,,,
3597,36.3371,78.19619,,,,
3598,35.1061,76.94048,,,,
3599,33.9759,75.68478,,,,
3600,32.9375,74.08661,,,,
3601,31.9826,72.14597,,,,
3602,31.1033,71.004425,,,,
3603,30.2952,69.86287,,,,
3604,30.556,69.06379,,,,
3605,30.8086,71.8035049,,,,
3606,30.0112,69.06379,,,,
3607,30.1085,67.4656143,,,,
3608,29.9173,66.20991,,,,
3609,30.5395,65.63914,,,,
3610,29.7963,63.8126564,,,,
3611,29.0846,62.55695,,,,
3612,28.4173,60.95878,,,,
3613,27.7868,59.4747658,,,,
3614,27.2069,59.4747658,,,,
3615,26.6547,59.7030754,,,,
3616,26.1416,64.38343,,,,
3617,25.6656,58.90399,,,,
3618,25.2166,57.4199753,,,,
3619,24.8058,56.7350426,,,,
3620,24.4278,55.70765,,,,
3621,24.0732,54.79441,,,,
3622,23.7307,53.9953232,,,,
3623,23.4123,53.5387039,,,,
3624,23.1573,53.3103943,,,,
3625,22.8839,53.0820847,,,,
3626,22.6378,53.0820847,,,,
3627,22.3817,52.6254654,,,,
3628,22.1241,51.9405327,,,,
3629,21.8785,51.7122231,,,,
3630,21.6445,51.0272942,,,,
3631,21.4215,50.3423653,,,,
3632,21.2089,49.6574326,,,,
3633,21.0061,48.9725037,,,,
3634,20.8124,48.2875748,,,,
3635,20.6266,47.1460228,,,,
3636,20.4483,46.4610939,,,,
3637,20.2769,45.4336967,,,,
3638,20.2915,44.52046,,,,
3639,20.3348,44.06384,,,,
3640,20.2414,44.06384,,,,
3641,20.0975,43.49306,,,,
3642,19.9537,42.8081322,,,,
3643,19.8109,41.8948936,,,,
3644,19.6694,41.5524254,,,,
3645,19.5302,40.4108772,,,,
3646,19.3918,40.1825676,,,,
3647,19.255,39.8401031,,,,
3648,19.1201,39.2693253,,,,
3649,18.9871,39.38348,,,,
3650,18.8559,38.812706,,,,
3651,18.7267,38.5843964,,,,
3652,18.7882,38.2419319,,,,
3653,18.8389,38.812706,,,,
3654,18.7238,37.4428444,,,,
3655,18.6067,37.4428444,,,,
3656,18.646,37.10038,,,,
3657,18.7361,36.87207,,,,
3658,18.625,37.4428444,,,,
3659,18.6561,36.87207,,,,
3660,18.7321,35.844677,,,,
3661,18.7174,35.04559,,,,
3662,18.6023,35.04559,,,,
3663,18.4823,34.36066,,,,
3664,18.5253,34.4748154,,,,
3665,18.4035,34.36066,,,,
3666,18.278,34.36066,,,,
3667,18.388,34.4748154,,,,
3668,18.2616,33.3332672,,,,
3669,18.1318,33.3332672,,,,
3670,18.0416,32.9908,,,,
3671,17.9224,32.8766441,,,,
3672,17.828,32.4200249,,,,
3673,17.9162,32.30587,,,,
3674,17.9696,32.30587,,,,
3675,18.0127,31.9634056,,,,
3676,18.0729,31.735096,,,,
3677,17.95,31.39263,,,,
3678,17.8835,31.16432,,,,
3679,17.7805,30.8218555,,,,
3680,17.6627,30.5935459,,,,
3681,17.5319,29.33784,,,,
3682,17.4104,29.9086151,,,,
3683,17.3275,29.6803055,,,,
3684,17.3792,29.2236843,,,,
3685,17.2799,28.9953747,,,,
3686,17.1437,28.5387554,,,,
3687,17.0057,28.5387554,,,,
3688,16.8673,28.5387554,,,,
3689,16.7291,27.96798,,,,
3690,16.5919,27.96798,,,,
3691,16.6605,27.51136,,,,
3692,16.53,27.51136,,,,
3693,18.6776,33.90404,,,,
3694,20.1798,30.5935459,,,,
3695,20.8578,30.25108,,,,
3696,21.0265,29.56615,,,,
3697,21.197,27.96798,,,,
3698,21.2933,27.73967,,,,
3699,21.2796,27.73967,,,,
3700,21.2016,27.3972054,,,,
3701,21.0337,27.51136,,,,
3702,20.8537,26.82643,,,,
3703,20.6394,27.054739,,,,
3704,20.4713,26.4839649,,,,
3705,20.4326,26.36981,,,,
3706,20.5329,26.4839649,,,,
3707,20.5689,27.054739,,,,
3708,20.6613,27.73967,,,,
3709,20.6426,28.19629,,,,
3710,20.7989,27.73967,,,,
3711,20.8818,28.3104439,,,,
3712,21.2098,28.65291,,,,
3713,22.0657,29.33784,,,,
3714,22.5893,29.2236843,,,,
3715,22.8406,29.2236843,,,,
3716,22.9867,29.6803055,,,,
3717,23.8695,29.2236843,,,,
3718,23.8095,29.6803055,,,,
3719,23.8751,29.9086151,,,,
3720,24.1849,28.88122,,,,
3721,24.0445,28.5387554,,,,
3722,23.8651,28.19629,,,,
3723,23.563,27.96798,,,,
3724,23.5395,27.054739,,,,
3725,23.8352,28.88122,,,,
3726,24.2438,30.1369247,,,,
3727,26.0423,31.5067844,,,,
3728,26.2324,29.9086151,,,,
3729,26.7163,28.9953747,,,,
3730,27.5109,27.8538246,,,,
3731,29.1319,28.3104439,,,,
3732,32.2811,31.0501652,,,,
3733,37.8882,33.5615768,,,,
3734,42.9151,36.87207,,,,
3735,48.1213,40.0684128,,,,
3736,52.3478,44.9770775,,,,
3737,55.5383,46.57525,,,,
3738,57.6616,45.2053871,,,,
3739,58.5912,37.4428444,,,,
3740,59.1278,40.1825676,,,,
3741,57.3181,40.6391869,,,,
3742,55.8564,41.0958061,,,,
3743,55.6628,41.3241158,,,,
3744,54.4231,35.844677,,,,
3745,54.2654,34.703125,,,,
3746,53.0064,33.5615768,,,,
3747,52.8022,33.3332672,,,,
3748,52.6771,32.8766441,,,,
3749,52.2833,36.64376,,,,
3750,51.974,37.6711578,,,,
3751,51.3456,43.03644,,,,
3752,52.4611,55.02272,,,,
3753,55.6621,55.1368752,,,,
3754,56.3077,44.9770775,,,,
3755,59.5563,54.79441,,,,
3756,69.0665,58.44737,,,,
3757,68.8028,58.21906,,,,
3758,70.4838,58.3332138,,,,
3759,70.9112,51.14145,,,,
3760,72.1165,55.02272,,,,
3761,70.5327,71.91766,,,,
3762,75.2827,67.92223,,,,
3763,79.2817,67.2373047,,,,
3764,83.8043,75.7989349,,,,
3765,85.71,71.8035049,,,,
3766,87.5118,64.95421,,,,
3767,86.7594,56.6208878,,,,
3768,85.5577,47.6026421,,,,
3769,84.0551,45.2053871,,,,
3770,82.0105,46.6894035,,,,
3771,82.1855,50.3423653,,,,
3772,81.4442,51.9405327,,,,
3773,78.7794,55.02272,,,,
3774,83.7266,58.21906,,,,
3775,84.9902,68.72132,,,,
3776,86.5745,56.0501137,,,,
3777,86.089,48.5158844,,,,
3778,84.6366,50.5706749,,,,
3779,88.4079,43.8355255,,,,
3780,87.3004,50.11405,,,,
3781,85.1729,56.0501137,,,,
3782,83.0213,59.2464561,,,,
3783,85.4244,69.97703,,,,
3784,85.2791,62.55695,,,,
3785,85.7669,59.81723,,,,
3786,85.7187,57.07751,,,,
3787,86.9493,55.25103,,,,
3788,85.1049,51.7122231,,,,
3789,83.5364,51.2556038,,,,
3790,86.9673,52.6254654,,,,
3791,86.4694,63.8126564,,,,
3792,92.0303,78.08203,,,,
3793,105.932,86.41535,,,,
3794,108.385,78.53865,,,,
3795,108.372,69.17794,,,,
3796,110.602,82.30577,,,,
3797,107.388,82.64823,,,,
3798,107.743,75.22816,,,,
3799,107.095,89.4975357,,,,
3800,105.35,73.28752,,,,
3801,122.223,72.71674,,,,
3802,118.792,73.17337,,,,
3803,119.924,86.30119,,,,
3804,118.854,77.85372,,,,
3805,114.299,70.7761154,,,,
3806,110.006,78.19619,,,,
3807,107.424,78.53865,,,,
3808,104.187,84.47472,,,,
3809,129.369,85.1596451,,,,
3810,127.956,100.684731,,,,
3811,124.188,93.26465,,,,
3812,122.64,97.94501,,,,
3813,123.607,92.92219,,,,
3814,120.321,98.62994,,,,
3815,119.647,100.684731,,,,
3816,122.063,100.2281,,,,
3817,118.675,100.2281,,,,
3818,117.546,89.954155,,,,
3819,116.134,107.534027,,,,
3820,115.086,138.127579,,,,
3821,122.204,163.241684,,,,
3822,126.816,152.967728,,,,
3823,145.52,132.419815,,,,
3824,148.231,172.374084,,,,
3825,146.204,166.666321,,,,
3826,149.993,171.232529,,,,
3827,145.107,156.39238,,,,
3828,189.225,213.469879,,,,
3829,187.529,188.355774,,,,
3830,199.388,194.063538,,,,
3831,205.17,251.141037,,,,
3832,256.238,373.286926,,,,
3833,261.635,252.2826,,,,
3834,262.736,254.565689,,,,
3835,275.279,353.880554,,,,
3836,323.134,295.6615,,,,
3837,392.686,399.542572,,,,
3838,422.277,406.391876,,,,
3839,460.737,464.610931,,,,
3840,469.143,455.478516,,,,
3841,456.394,424.656677,,,,
3842,428.082,397.25946,,,,
3843,413.792,351.597473,,,,
3844,467.601,590.181458,,,,
3845,481.417,543.377869,,,,
3846,478.499,389.268616,,,,
3847,460.986,393.8348,,,,
3848,446.384,439.496826,,,,
3849,422.181,429.22287,,,,
3850,406.996,429.22287,,,,
3851,399.444,462.32782,,,,
3852,383.577,444.063019,,,,
3853,399.908,492.008118,,,,
3854,397.235,590.181458,,,,
3855,382.838,454.336975,,,,
3856,388.583,481.7342,,,,
3857,382.733,447.487671,,,,
3858,375.132,461.186279,,,,
3859,385.889,479.45108,,,,
3860,394.261,529.67926,,,,
3861,443.348,507.989838,,,,
3862,416.97,442.921478,,,,
3863,443.898,455.478516,,,,
3864,472.48,533.103943,,,,
3865,479.248,517.122253,,,,
3866,457.861,458.903168,,,,
3867,441.991,441.779938,,,,
3868,446.29,519.405334,,,,
3869,477.646,499.999,,,,
3870,487,657.5329,,,,
3871,480.203,615.295532,,,,
3872,472.611,485.158844,,,,
3873,453.059,458.903168,,,,
3874,431.165,460.044739,,,,
3875,405.863,412.0996,,,,
3876,390.036,461.186279,,,,
3877,371.963,466.894043,,,,
3878,363.969,410.958069,,,,
3879,360.335,416.665833,,,,
3880,364.635,519.405334,,,,
3881,359.448,512.556,,,,
3882,370.767,560.50116,,,,
3883,376.582,538.8117,,,,
3884,406.668,633.560364,,,,
3885,462.028,585.615234,,,,
3886,490.181,644.9758,,,,
3887,509.923,599.313843,,,,
3888,505.255,535.614746,,,,
3889,494.432,650.6836,,,,
3890,478.86,543.377869,,,,
3891,455.847,486.300385,,,,
3892,452.22,445.204559,,,,
3893,481.251,582.1906,,,,
3894,461.651,513.6976,,,,
3895,476.679,639.2681,,,,
3896,493.424,617.5787,,,,
3897,474.528,561.6427,,,,
3898,498.95,557.0765,,,,
3899,483.885,543.377869,,,,
3900,491.683,609.5878,,,,
3901,481.332,529.67926,,,,
3902,476.298,509.131378,,,,
3903,464.058,541.0948,,,,
3904,442.793,533.103943,,,,
3905,443.56,456.6201,,,,
3906,447.885,452.053864,,,,
3907,434.499,436.072174,,,,
3908,410.781,454.336975,,,,
3909,395.622,479.45108,,,,
3910,386.383,550.2272,,,,
3911,382.756,632.4188,,,,
3912,417.172,577.6244,,,,
3913,407.546,560.50116,,,,
3914,429.666,619.861755,,,,
3915,461.669,631.2773,,,,
3916,454.902,568.492,,,,
3917,435.051,522.83,,,,
3918,404.964,470.318665,,,,
3919,410.216,603.880066,,,,
3920,411.884,458.903168,,,,
3921,391.631,429.22287,,,,
3922,363.514,381.277771,,,,
3923,342.211,360.729858,,,,
3924,316.263,344.748169,,,,
3925,299.086,319.634064,,,,
3926,295.53,256.8488,,,,
3927,271.979,244.291748,,,,
3928,254.175,234.017792,,,,
3929,240.851,226.026932,,,,
3930,225.158,214.611435,,,,
3931,211.904,191.780426,,,,
3932,199.247,180.364929,,,,
3933,186.882,173.515625,,,,
3934,173.51,174.657181,,,,
3935,168.909,179.223373,,,,
3936,161.059,180.364929,,,,
3937,151.877,171.232529,,,,
3938,144.228,167.807877,,,,
3939,135.506,154.109268,,,,
3940,130.956,147.259979,,,,
3941,125.225,146.118423,,,,
3942,120.211,141.552231,,,,
3943,119.235,166.666321,,,,
3944,119.958,154.109268,,,,
3945,118.09,138.127579,,,,
3946,120.597,132.419815,,,,
3947,126.981,132.419815,,,,
3948,123.204,125.570518,,,,
3949,121.182,119.86277,,,,
3950,113.519,111.186989,,,,
3951,106.051,106.620789,,,,
3952,99.2714,102.967827,,,,
3953,115.208,101.369659,,,,
3954,108.912,100.570572,,,,
3955,102.21,99.3148651,,,,
3956,97.1012,96.57515,,,,
3957,93.2168,94.7486649,,,,
3958,89.1209,90.86739,,,,
3959,85.5067,88.24183,,,,
3960,80.6225,85.73042,,,,
3961,76.1348,85.04549,,,,
3962,78.8116,84.0181,,,,
3963,80.4326,82.9907,,,,
3964,77.9848,82.19161,,,,
3965,75.1902,80.8217545,,,,
3966,71.5244,80.8217545,,,,
3967,72.6861,78.76696,,,,
3968,70.5524,77.16879,,,,
3969,69.0325,76.8263245,,,,
3970,65.948,76.2555542,,,,
3971,67.7328,75.68478,,,,
3972,76.0143,74.88569,,,,
3973,73.0004,74.31492,,,,
3974,69.4297,71.8035049,,,,
3975,67.0064,68.60717,,,,
3976,65.7814,66.4382248,,,,
3977,66.9549,65.86745,,,,
3978,64.9551,62.78526,,,,
3979,65.5427,63.5843468,,,,
3980,63.3594,64.61174,,,,
3981,61.3961,63.01357,,,,
3982,59.5141,61.7578659,,,,
3983,60.0807,63.01357,,,,
3984,58.3236,61.5295563,,,,
3985,60.5011,59.7030754,,,,
3986,57.6736,57.76244,,,,
3987,57.596,57.4199753,,,,
3988,55.0891,57.1916656,,,,
3989,53.5269,56.2784233,,,,
3990,51.6119,55.02272,,,,
3991,49.6104,53.7670135,,,,
3992,48.5751,52.853775,,,,
3993,47.0492,52.1688423,,,,
3994,45.4893,51.2556038,,,,
3995,44.0681,51.0272942,,,,
3996,42.891,50.3423653,,,,
3997,42.3206,50.11405,,,,
3998,41.5466,49.8857422,,,,
3999,40.7374,48.2875748,,,,
4000,40.4497,48.2875748,,,,
4001,39.7117,46.9177132,,,,
4002,39.0143,46.4610939,,,,
4003,38.1882,46.6894035,,,,
4004,37.6642,46.2327843,,,,
4005,37.0913,44.9770775,,,,
4006,36.3861,44.06384,,,,
4007,36.3746,43.03644,,,,
4008,36.4771,42.8081322,,,,
4009,36.2761,42.8081322,,,,
4010,36.4111,41.66658,,,,
4011,35.96,41.0958061,,,,
4012,35.6585,40.4108772,,,,
4013,35.3315,40.0684128,,,,
4014,35.1455,39.6117935,,,,
4015,34.8204,39.2693253,,,,
4016,34.7974,38.812706,,,,
4017,34.5918,38.5843964,,,,
4018,34.7903,39.0410156,,,,
4019,35.5034,39.2693253,,,,
4020,35.8016,39.2693253,,,,
4021,35.5662,38.812706,,,,
4022,35.3994,38.5843964,,,,
4023,35.1487,38.47024,,,,
4024,34.7711,38.0136223,,,,
4025,34.5392,37.4428444,,,,
4026,34.3238,36.87207,,,,
4027,34.0694,35.844677,,,,
4028,33.8166,34.81728,,,,
4029,33.5479,34.703125,,,,
4030,33.1432,34.4748154,,,,
4031,32.8916,34.36066,,,,
4032,32.7164,34.13235,,,,
4033,32.3649,33.7898865,,,,
4034,32.7735,33.5615768,,,,
4035,32.5961,33.3332672,,,,
4036,32.4646,32.9908,,,,
4037,32.241,33.3332672,,,,
4038,32.0262,32.6483345,,,,
4039,31.8224,32.8766441,,,,
4040,31.6584,32.4200249,,,,
4041,31.5352,32.6483345,,,,
4042,31.4638,32.4200249,,,,
4043,31.2433,31.9634056,,,,
4044,31.0099,30.8218555,,,,
4045,30.8289,30.5935459,,,,
4046,30.5816,30.5935459,,,,
4047,30.4487,30.1369247,,,,
4048,30.392,29.6803055,,,,
4049,30.4791,29.56615,,,,
4050,30.5022,28.9953747,,,,
4051,30.4452,29.2236843,,,,
4052,30.6239,29.2236843,,,,
4053,30.9185,29.2236843,,,,
4054,31.3508,29.2236843,,,,
4055,32.2095,29.56615,,,,
4056,33.146,28.9953747,,,,
4057,34.7183,28.5387554,,,,
4058,35.4747,27.96798,,,,
4059,36.0216,27.96798,,,,
4060,36.1035,27.96798,,,,
4061,36.2308,27.96798,,,,
4062,36.8722,28.19629,,,,
4063,39.1711,28.88122,,,,
4064,42.5609,29.9086151,,,,
4065,43.2104,34.36066,,,,
4066,43.5705,31.0501652,,,,
4067,43.1189,30.47939,,,,
4068,42.7777,30.25108,,,,
4069,43.1141,30.5935459,,,,
4070,44.1049,29.2236843,,,,
4071,43.8038,28.9953747,,,,
4072,43.8503,28.3104439,,,,
4073,43.666,27.96798,,,,
4074,43.0791,27.8538246,,,,
4075,42.6454,27.51136,,,,
4076,42.2785,27.054739,,,,
4077,41.9279,26.7122746,,,,
4078,41.8656,26.36981,,,,
4079,42.9365,26.59812,,,,
4080,43.9699,26.2556553,,,,
4081,44.4056,26.0273438,,,,
4082,45.0612,25.5707245,,,,
4083,46.402,26.2556553,,,,
4084,47.3135,27.73967,,,,
4085,47.911,28.65291,,,,
4086,48.2099,27.96798,,,,
4087,48.3408,26.82643,,,,
4088,48.2098,26.36981,,,,
4089,48.0358,25.68488,,,,
4090,47.9462,26.2556553,,,,
4091,48.2456,25.9131889,,,,
4092,49.0071,25.22826,,,,
4093,51.2761,25.3424149,,,,
4094,53.1596,24.8857937,,,,
4095,54.4756,26.7122746,,,,
4096,55.4297,29.56615,,,,
4097,64.0322,32.30587,,,,
4098,63.6696,30.47939,,,,
4099,64.0112,27.8538246,,,,
4100,65.9032,28.19629,,,,
4101,67.8497,30.1369247,,,,
4102,70.0828,29.2236843,,,,
4103,70.8705,29.56615,,,,
4104,70.7931,30.47939,,,,
4105,70.2264,32.07756,,,,
4106,69.3955,32.4200249,,,,
4107,69.17,33.3332672,,,,
4108,68.7109,32.07756,,,,
4109,68.385,31.5067844,,,,
4110,67.5611,31.5067844,,,,
4111,66.6599,31.39263,,,,
4112,66.6009,30.25108,,,,
4113,66.0975,29.56615,,,,
4114,65.3439,29.33784,,,,
4115,65.2489,28.9953747,,,,
4116,66.833,29.2236843,,,,
4117,68.1922,28.88122,,,,
4118,69.9483,28.65291,,,,
4119,70.7967,29.33784,,,,
4120,73.5526,33.5615768,,,,
4121,72.398,35.2739,,,,
4122,72.606,32.8766441,,,,
4123,71.4377,33.5615768,,,,
4124,71.7622,35.6163673,,,,
4125,75.0214,37.7853127,,,,
4126,78.2636,39.38348,,,,
4127,77.3668,41.3241158,,,,
4128,76.7106,41.66658,,,,
4129,77.9601,39.0410156,,,,
4130,79.1908,37.6711578,,,,
4131,79.6763,36.87207,,,,
4132,81.6788,36.64376,,,,
4133,83.2936,38.0136223,,,,
4134,83.1956,39.2693253,,,,
4135,84.3726,40.525032,,,,
4136,89.5263,45.2053871,,,,
4137,90.7876,51.9405327,,,,
4138,92.5486,99.42902,,,,
4139,102.224,64.38343,,,,
4140,118.134,64.15512,,,,
4141,118.629,60.50216,,,,
4142,120.708,59.4747658,,,,
4143,126.021,63.8126564,,,,
4144,135.036,72.37428,,,,
4145,130.957,77.73957,,,,
4146,127.961,72.14597,,,,
4147,131.289,65.63914,,,,
4148,135.412,64.84005,,,,
4149,167.447,71.3468857,,,,
4150,161.278,73.28752,,,,
4151,161.773,78.08203,,,,
4152,161.431,82.19161,,,,
4153,157.938,81.1642151,,,,
4154,166.654,88.01352,,,,
4155,171.642,94.86282,,,,
4156,173.321,99.0865555,,,,
4157,168.806,100.2281,,,,
4158,163.339,110.045441,,,,
4159,163.818,126.712074,,,,
4160,164.705,138.127579,,,,
4161,159.539,102.168739,,,,
4162,159.319,99.42902,,,,
4163,163.785,101.826279,,,,
4164,179.764,119.86277,,,,
4165,186.101,83.10485,,,,
4166,180.623,82.9907,,,,
4167,179.677,90.52493,,,,
4168,174.551,93.60712,,,,
4169,171.422,92.92219,,,,
4170,172.752,84.36056,,,,
4171,169.143,80.9359055,,,,
4172,167.707,80.8217545,,,,
4173,162.302,77.0546341,,,,
4174,162.943,76.71217,,,,
4175,169.503,82.19161,,,,
4176,162.149,102.625359,,,,
4177,157.826,88.81261,,,,
4178,153.068,80.7075958,,,,
4179,153.503,73.28752,,,,
4180,152.254,77.73957,,,,
4181,150.812,102.625359,,,,
4182,150.676,142.693771,,,,
4183,154.363,152.967728,,,,
4184,165.675,136.986023,,,,
4185,172.52,144.976868,,,,
4186,186.39,200.912827,,,,
4187,193.081,325.3418,,,,
4188,190.662,259.1319,,,,
4189,199.926,251.141037,,,,
4190,210.566,247.716385,,,,
4191,250.91,375.57,,,,
4192,255.849,349.314362,,,,
4193,265.392,269.405853,,,,
4194,306.447,428.081329,,,,
4195,319.806,349.314362,,,,
4196,316.144,349.314362,,,,
4197,321.618,541.0948,,,,
4198,318.452,513.6976,,,,
4199,322.224,576.482849,,,,
4200,370.614,652.966736,,,,
4201,404.634,372.145355,,,,
4202,451.079,389.268616,,,,
4203,443.339,406.391876,,,,
4204,482.363,574.199768,,,,
4205,533.184,550.2272,,,,
4206,505.242,486.300385,,,,
4207,494.624,501.140533,,,,
4208,488.69,482.875732,,,,
4209,483.622,486.300385,,,,
4210,461.019,457.761627,,,,
4211,450.058,466.894043,,,,
4212,444.056,458.903168,,,,
4213,468.602,509.131378,,,,
4214,493.961,497.715881,,,,
4215,488.297,619.861755,,,,
4216,483.565,550.2272,,,,
4217,483.887,470.318665,,,,
4218,495.868,462.32782,,,,
4219,509.253,550.2272,,,,
4220,556.356,565.0673,,,,
4221,533.529,511.4145,,,,
4222,501.44,666.6653,,,,
4223,503.993,616.4371,,,,
4224,503.475,761.414,,,,
4225,469.703,611.8709,,,,
4226,471.238,754.5647,,,,
