Date,sim,Year,Observed,mean,mean ob,,,,,,,,
1/1/2000,0.000203522,2000,16.634613,127.4136728,147.4784187,,,,,,136.2763988,136,156.9759679
1/2/2000,0.00018317,2000,16.634613,,,,,,,,,,
1/3/2000,0.000164853,2000,15.9496841,,,,,,,,,,
1/4/2000,0.000148368,2000,15.9496841,,,,,,,,,,
1/5/2000,0.000133531,2000,15.72137,,,,,,,,,,
1/6/2000,0.000120178,2000,14.8081322,,,,,,,,,,
1/7/2000,0.00010816,2000,13.8948936,,,,,,,,,,
1/8/2000,0.000141828,2000,13.8948936,,,,,,,,,,
1/9/2000,0.000144923,2000,13.20996,,,,,,,,,,
1/10/2000,0.176555,2000,13.8948936,,,,,,,,,,
1/11/2000,0.355505,2000,12.98165,,,,,,,,,,
1/12/2000,0.542851,2000,11.72595,,,,,,,,,,
1/13/2000,1.60468,2000,14.4656677,,,,,,,,,,
1/14/2000,1.87093,2000,12.98165,,,,,,,,,,
1/15/2000,2.0574,2000,11.72595,,,,,,,,,,
1/16/2000,2.05978,2000,10.5843964,,,,,,,,,,
1/17/2000,2.05256,2000,9.2145348,,,,,,,,,,
1/18/2000,2.03723,2000,8.9862251,,,,,,,,,,
1/19/2000,2.00761,2000,8.5296059,,,,,,,,,,
1/20/2000,1.97686,2000,8.5296059,,,,,,,,,,
1/21/2000,2.10849,2000,8.3012962,,,,,,,,,,
1/22/2000,2.24162,2000,7.844677,,,,,,,,,,
1/23/2000,2.56307,2000,7.6163673,,,,,,,,,,
1/24/2000,2.69552,2000,7.6163673,,,,,,,,,,
1/25/2000,2.92334,2000,7.3880577,,,,,,,,,,
1/26/2000,2.87975,2000,7.1597443,,,,,,,,,,
1/27/2000,3.00296,2000,6.9314346,,,,,,,,,,
1/28/2000,3.12384,2000,6.703125,,,,,,,,,,
1/29/2000,3.2378,2000,6.4748154,,,,,,,,,,
1/30/2000,3.1761,2000,6.4748154,,,,,,,,,,
1/31/2000,3.27957,2000,6.2465057,,,,,,,,,,
2/1/2000,3.3816,2000,6.0181961,,,,,,,,,,
2/2/2000,3.62877,2000,5.7898865,,,,,,,,,,
2/3/2000,3.73186,2000,5.5615768,,,,,,,,,,
2/4/2000,3.83364,2000,5.1049538,,,,,,,,,,
2/5/2000,3.93286,2000,4.4200249,,,,,,,,,,
2/6/2000,4.79275,2000,3.9634056,,,,,,,,,,
2/7/2000,4.77389,2000,5.5615768,,,,,,,,,,
2/8/2000,4.70312,2000,4.8766441,,,,,,,,,,
2/9/2000,4.78485,2000,5.1049538,,,,,,,,,,
2/10/2000,4.70016,2000,4.8766441,,,,,,,,,,
2/11/2000,4.61325,2000,4.1917152,,,,,,,,,,
2/12/2000,5.61582,2000,4.1917152,,,,,,,,,,
2/13/2000,5.6875,2000,3.9634056,,,,,,,,,,
2/14/2000,5.74624,2000,3.2784748,,,,,,,,,,
2/15/2000,5.80525,2000,3.2784748,,,,,,,,,,
2/16/2000,5.86298,2000,3.0501652,,,,,,,,,,
2/17/2000,5.91852,2000,3.0501652,,,,,,,,,,
2/18/2000,6.62491,2000,6.5067844,,,,,,,,,,
2/19/2000,6.7064,2000,6.0501652,,,,,,,,,,
2/20/2000,6.65909,2000,6.5067844,,,,,,,,,,
2/21/2000,6.54636,2000,5.8218555,,,,,,,,,,
2/22/2000,6.4323,2000,5.8218555,,,,,,,,,,
2/23/2000,6.28624,2000,6.5067844,,,,,,,,,,
2/24/2000,6.30053,2000,5.8218555,,,,,,,,,,
2/25/2000,6.33206,2000,6.5067844,,,,,,,,,,
2/26/2000,6.37163,2000,6.735096,,,,,,,,,,
2/27/2000,6.54129,2000,7.1917152,,,,,,,,,,
2/28/2000,6.62163,2000,6.735096,,,,,,,,,,
2/29/2000,6.7146,2000,7.8766441,,,,,,,,,,
3/1/2000,7.2069,2000,8.1049538,,,,,,,,,,
3/2/2000,8.46893,2000,7.4200249,,,,,,,,,,
3/3/2000,8.82664,2000,7.8766441,,,,,,,,,,
3/4/2000,8.80433,2000,6.5067844,,,,,,,,,,
3/5/2000,8.77533,2000,5.1369247,,,,,,,,,,
3/6/2000,8.82804,2000,4.4519958,,,,,,,,,,
3/7/2000,8.88087,2000,5.5935459,,,,,,,,,,
3/8/2000,8.90692,2000,5.1369247,,,,,,,,,,
3/9/2000,8.9033,2000,5.1369247,,,,,,,,,,
3/10/2000,8.68821,2000,5.1369247,,,,,,,,,,
3/11/2000,8.86381,2000,5.1369247,,,,,,,,,,
3/12/2000,9.76957,2000,5.8218555,,,,,,,,,,
3/13/2000,9.92686,2000,6.0501652,,,,,,,,,,
3/14/2000,10.2308,2000,6.735096,,,,,,,,,,
3/15/2000,10.2542,2000,8.1049538,,,,,,,,,,
3/16/2000,10.3018,2000,6.5067844,,,,,,,,,,
3/17/2000,10.4277,2000,7.6483345,,,,,,,,,,
3/18/2000,12.4735,2000,8.5615768,,,,,,,,,,
3/19/2000,13.3487,2000,10.6163673,,,,,,,,,,
3/20/2000,13.309,2000,9.9314346,,,,,,,,,,
3/21/2000,13.2744,2000,7.1917152,,,,,,,,,,
3/22/2000,13.1879,2000,6.5067844,,,,,,,,,,
3/23/2000,12.8987,2000,7.8766441,,,,,,,,,,
3/24/2000,14.6131,2000,8.3332672,,,,,,,,,,
3/25/2000,14.5919,2000,9.0181961,,,,,,,,,,
3/26/2000,14.3847,2000,8.1049538,,,,,,,,,,
3/27/2000,14.5165,2000,9.0181961,,,,,,,,,,
3/28/2000,14.2365,2000,8.3332672,,,,,,,,,,
3/29/2000,14.1313,2000,12.10038,,,,,,,,,,
3/30/2000,13.7763,2000,18.4610939,,,,,,,,,,
3/31/2000,13.6264,2000,29.4199753,,,,,,,,,,
4/1/2000,13.3211,2000,46.99985,,,,,,,,,,
4/2/2000,13.0818,2000,45.51583,,,,,,,,,,
4/3/2000,12.8882,2000,51.56605,,,,,,,,,,
4/4/2000,12.7803,2000,41.86287,,,,,,,,,,
4/5/2000,13.3369,2000,40.60717,,,,,,,,,,
4/6/2000,12.973,2000,41.74872,,,,,,,,,,
4/7/2000,12.8709,2000,37.75329,,,,,,,,,,
4/8/2000,12.7835,2000,33.5295563,,,,,,,,,,
4/9/2000,12.7215,2000,29.4199753,,,,,,,,,,
4/10/2000,12.9279,2000,28.2784233,,,,,,,,,,
4/11/2000,12.7132,2000,30.21906,,,,,,,,,,
4/12/2000,12.3974,2000,29.76244,,,,,,,,,,
4/13/2000,12.2093,2000,32.8446236,,,,,,,,,,
4/14/2000,12.2091,2000,36.61174,,,,,,,,,,
4/15/2000,12.8365,2000,37.63914,,,,,,,,,,
4/16/2000,12.8023,2000,34.55695,,,,,,,,,,
4/17/2000,13.0794,2000,32.8446236,,,,,,,,,,
4/18/2000,13.0798,2000,31.4747658,,,,,,,,,,
4/19/2000,13.0519,2000,30.7898331,,,,,,,,,,
4/20/2000,13.0117,2000,34.2144852,,,,,,,,,,
4/21/2000,12.9952,2000,36.61174,,,,,,,,,,
4/22/2000,14.6649,2000,42.43365,,,,,,,,,,
4/23/2000,14.5147,2000,43.118576,,,,,,,,,,
4/24/2000,14.6474,2000,43.5751953,,,,,,,,,,
4/25/2000,14.7302,2000,44.71674,,,,,,,,,,
4/26/2000,14.748,2000,41.63456,,,,,,,,,,
4/27/2000,14.7102,2000,49.28295,,,,,,,,,,
4/28/2000,15.4739,2000,52.7075958,,,,,,,,,,
4/29/2000,15.7393,2000,61.61169,,,,,,,,,,
4/30/2000,15.7186,2000,55.33316,,,,,,,,,,
5/1/2000,15.9024,2000,51.56605,,,,,,,,,,
5/2/2000,16.405,2000,59.5569,,,,,,,,,,
5/3/2000,16.7034,2000,58.75781,,,,,,,,,,
5/4/2000,17.4669,2000,53.39253,,,,,,,,,,
5/5/2000,18.6593,2000,53.39253,,,,,,,,,,
5/6/2000,22.7751,2000,51.9085159,,,,,,,,,,
5/7/2000,25.7272,2000,65.94958,,,,,,,,,,
5/8/2000,27.1181,2000,52.7075958,,,,,,,,,,
5/9/2000,28.5288,2000,51.56605,,,,,,,,,,
5/10/2000,29.4933,2000,56.13225,,,,,,,,,,
5/11/2000,30.1746,2000,54.53408,,,,,,,,,,
5/12/2000,32.4555,2000,71.88564,,,,,,,,,,
5/13/2000,32.4157,2000,84.785156,,,,,,,,,,
5/14/2000,32.1806,2000,86.155022,,,,,,,,,,
5/15/2000,30.3154,2000,91.86277,,,,,,,,,,
5/16/2000,37.5527,2000,80.333115,,,,,,,,,,
5/17/2000,36.211,2000,78.8491,,,,,,,,,,
5/18/2000,38.2656,2000,121.543076,,,,,,,,,,
5/19/2000,43.85,2000,147.798737,,,,,,,,,,
5/20/2000,45.4109,2000,166.063538,,,,,,,,,,
5/21/2000,47.8806,2000,168.346634,,,,,,,,,,
5/22/2000,47.7042,2000,167.205078,,,,,,,,,,
5/23/2000,50.3103,2000,177.479034,,,,,,,,,,
5/24/2000,59.5539,2000,223.141037,,,,,,,,,,
5/25/2000,59.3054,2000,233.415,,,,,,,,,,
5/26/2000,66.4902,2000,188.2094,,,,,,,,,,
5/27/2000,81.2632,2000,234.236847,,,,,,,,,,
5/28/2000,77.4177,2000,204.876236,,,,,,,,,,
5/29/2000,77.1446,2000,164.921982,,,,,,,,,,
5/30/2000,78.2408,2000,161.49733,,,,,,,,,,
5/31/2000,74.5645,2000,144.374084,,,,,,,,,,
6/1/2000,78.271,2000,148.940277,,,,,,,,,,
6/2/2000,79.44,2000,153.506485,,,,,,,,,,
6/3/2000,83.2551,2000,155.789581,,,,,,,,,,
6/4/2000,87.0038,2000,148.940277,,,,,,,,,,
6/5/2000,92.3869,2000,211.72554,,,,,,,,,,
6/6/2000,111.36,2000,252.296051,,,,,,,,,,
6/7/2000,136.542,2000,287.635,,,,,,,,,,
6/8/2000,163.143,2000,252.356,,,,,,,,,,
6/9/2000,185.375,2000,257.365,,,,,,,,,,
6/10/2000,180.691,2000,263.026428,,,,,,,,,,
6/11/2000,169.74,2000,242.478516,,,,,,,,,,
6/12/2000,167.565,2000,214.6249,,,,,,,,,,
6/13/2000,164.67,2000,167.82135,,,,,,,,,,
6/14/2000,156.252,2000,166.6798,,,,,,,,,,
6/15/2000,191.111,2000,163.255157,,,,,,,,,,
6/16/2000,185.808,2000,152.9812,,,,,,,,,,
6/17/2000,193.858,2000,208.917145,,,,,,,,,,
6/18/2000,206.853,2000,278.323,,,,,,,,,,
6/19/2000,201.248,2000,300.24118,,,,,,,,,,
6/20/2000,194.885,2000,285.401031,,,,,,,,,,
6/21/2000,194.197,2000,313.254639,,,,,,,,,,
6/22/2000,223.229,2000,437.659,,,,,,,,,,
6/23/2000,225.363,2000,412.1131,,,,,,,,,,
6/24/2000,239.692,2000,412.526,,,,,,,,,,
6/25/2000,226.301,2000,420.103943,,,,,,,,,,
6/26/2000,217.143,2000,294.533417,,,,,,,,,,
6/27/2000,210.509,2000,238.597473,,,,,,,,,,
6/28/2000,226.529,2000,253.437622,,,,,,,,,,
6/29/2000,258.962,2000,303.8935,,,,,,,,,,
6/30/2000,250.149,2000,348.186279,,,,,,,,,,
7/1/2000,269.416,2000,275.127075,,,,,,,,,,
7/2/2000,301.784,2000,302.158844,,,,,,,,,,
7/3/2000,299.629,2000,299.556,,,,,,,,,,
7/4/2000,293.72,2000,286.770782,,,,,,,,,,
7/5/2000,283.509,2000,270.789063,,,,,,,,,,
7/6/2000,290.147,2000,290.195435,,,,,,,,,,
7/7/2000,298.136,2000,295.903168,,,,,,,,,,
7/8/2000,287.197,2000,357.5469,,,,,,,,,,
7/9/2000,273.218,2000,292.478516,,,,,,,,,,
7/10/2000,266.581,2000,322.158844,,,,,,,,,,
7/11/2000,271.168,2000,288.825134,,,,,,,,,,
7/12/2000,262.206,2000,323.7568,,,,,,,,,,
7/13/2000,254.044,2000,298.186279,,,,,,,,,,
7/14/2000,288.596,2000,339.365,,,,,,,,,,
7/15/2000,293.514,2000,322.658,,,,,,,,,,
7/16/2000,296.387,2000,350.7886,,,,,,,,,,
7/17/2000,282.689,2000,351.6104,,,,,,,,,,
7/18/2000,297.765,2000,360.240662,,,,,,,,,,
7/19/2000,296.231,2000,363.2089,,,,,,,,,,
7/20/2000,342.832,2000,479.647034,,,,,,,,,,
7/21/2000,321.383,2000,375.7659,,,,,,,,,,
7/22/2000,317.916,2000,429.4188,,,,,,,,,,
7/23/2000,293.871,2000,298.140533,,,,,,,,,,
7/24/2000,281.762,2000,326.67926,,,,,,,,,,
7/25/2000,281.751,2000,428.733643,,,,,,,,,,
7/26/2000,295.236,2000,419.601257,,,,,,,,,,
7/27/2000,288.655,2000,436.724548,,,,,,,,,,
7/28/2000,289.55,2000,402.7977,,,,,,,,,,
7/29/2000,310.415,2000,394.4872,,,,,,,,,,
7/30/2000,296.588,2000,433.299866,,,,,,,,,,
7/31/2000,310.033,2000,416.865,,,,,,,,,,
8/1/2000,352.299,2000,392.536,,,,,,,,,,
8/2/2000,395.36,2000,427.3659,,,,,,,,,,
8/3/2000,379.959,2000,416.176636,,,,,,,,,,
8/4/2000,352.102,2000,425.994141,,,,,,,,,,
8/5/2000,327.089,2000,379.1906,,,,,,,,,,
8/6/2000,305.769,2000,334.670166,,,,,,,,,,
8/7/2000,294.321,2000,290.1497,,,,,,,,,,
8/8/2000,311.504,2000,356.3596,,,,,,,,,,
8/9/2000,300.504,2000,359.784241,,,,,,,,,,
8/10/2000,357.927,2000,316.176636,,,,,,,,,,
8/11/2000,347.63,2000,380.7886,,,,,,,,,,
8/12/2000,327.742,2000,404.2132,,,,,,,,,,
8/13/2000,308.409,2000,352.2498,,,,,,,,,,
8/14/2000,318.411,2000,412.751953,,,,,,,,,,
8/15/2000,303.077,2000,418.4597,,,,,,,,,,
8/16/2000,283.649,2000,354.9893,,,,,,,,,,
8/17/2000,268.277,2000,416.176636,,,,,,,,,,
8/18/2000,273.102,2000,418.0033,,,,,,,,,,
8/19/2000,304.132,2000,424.1675,,,,,,,,,,
8/20/2000,291.549,2000,392.8892,,,,,,,,,,
8/21/2000,294.389,2000,391.7476,,,,,,,,,,
8/22/2000,305.773,2000,369.829468,,,,,,,,,,
8/23/2000,300.087,2000,368.2315,,,,,,,,,,
8/24/2000,280.058,2000,365.492,,,,,,,,,,
8/25/2000,267.005,2000,340.377869,,,,,,,,,,
8/26/2000,249.66,2000,299.282074,,,,,,,,,,
8/27/2000,235.052,2000,348.3687,,,,,,,,,,
8/28/2000,261.335,2000,327.1357,,,,,,,,,,
8/29/2000,276.819,2000,359.0991,,,,,,,,,,
8/30/2000,281.189,2000,297.689,,,,,,,,,,
8/31/2000,293.453,2000,437.409668,,,,,,,,,,
9/1/2000,284.353,2000,391.0625,,,,,,,,,,
9/2/2000,288.57,2000,354.9893,,,,,,,,,,
9/3/2000,275.24,2000,360.240662,,,,,,,,,,
9/4/2000,286.164,2000,362.523743,,,,,,,,,,
9/5/2000,288.145,2000,344.259,,,,,,,,,,
9/6/2000,284.191,2000,320.7428,,,,,,,,,,
9/7/2000,306.012,2000,357.2724,,,,,,,,,,
9/8/2000,316.635,2000,354.9893,,,,,,,,,,
9/9/2000,324.225,2000,373.9393,,,,,,,,,,
9/10/2000,339.677,2000,320.2864,,,,,,,,,,
9/11/2000,322.54,2000,366.633545,,,,,,,,,,
9/12/2000,324.349,2000,343.8483,,,,,,,,,,
9/13/2000,304.245,2000,325.5835,,,,,,,,,,
9/14/2000,287.831,2000,325.5835,,,,,,,,,,
9/15/2000,279.779,2000,310.743317,,,,,,,,,,
9/16/2000,264.596,2000,290.195435,,,,,,,,,,
9/17/2000,254.36,2000,268.460236,,,,,,,,,,
9/18/2000,247.259,2000,282.204559,,,,,,,,,,
9/19/2000,239.724,2000,251.382721,,,,,,,,,,
9/20/2000,251.9,2000,309.373047,,,,,,,,,,
9/21/2000,255.796,2000,334.715881,,,,,,,,,,
9/22/2000,244.525,2000,263.939758,,,,,,,,,,
9/23/2000,231.931,2000,299.32782,,,,,,,,,,
9/24/2000,218.829,2000,289.967224,,,,,,,,,,
9/25/2000,245.964,2000,253.437622,,,,,,,,,,
9/26/2000,228.006,2000,258.0038,,,,,,,,,,
9/27/2000,211.86,2000,235.172821,,,,,,,,,,
9/28/2000,197.108,2000,220.332642,,,,,,,,,,
9/29/2000,183.678,2000,192.935455,,,,,,,,,,
9/30/2000,172.108,2000,249.3967,,,,,,,,,,
10/1/2000,160.204,2000,233.415,,,,,,,,,,
10/2/2000,151.216,2000,219.716385,,,,,,,,,,
10/3/2000,141.145,2000,210.583984,,,,,,,,,,
10/4/2000,129.988,2000,206.017792,,,,,,,,,,
10/5/2000,122.023,2000,201.451584,,,,,,,,,,
10/6/2000,115.103,2000,192.319183,,,,,,,,,,
10/7/2000,108.913,2000,186.611435,,,,,,,,,,
10/8/2000,102.975,2000,169.48819,,,,,,,,,,
10/9/2000,97.8183,2000,160.355774,,,,,,,,,,
10/10/2000,90.8991,2000,147.798737,,,,,,,,,,
10/11/2000,87.7607,2000,133.232529,,,,,,,,,,
10/12/2000,83.3719,2000,124.100128,,,,,,,,,,
10/13/2000,77.7467,2000,119.53392,,,,,,,,,,
10/14/2000,74.528,2000,117.250824,,,,,,,,,,
10/15/2000,69.9228,2000,112.684631,,,,,,,,,,
10/16/2000,65.6739,2000,105.835327,,,,,,,,,,
10/17/2000,61.8461,2000,104.693771,,,,,,,,,,
10/18/2000,58.4337,2000,103.552231,,,,,,,,,,
10/19/2000,55.2227,2000,101.269119,,,,,,,,,,
10/20/2000,52.1633,2000,100.127579,,,,,,,,,,
10/21/2000,49.4063,2000,97.844467,,,,,,,,,,
10/22/2000,46.9261,2000,95.561371,,,,,,,,,,
10/23/2000,50.4433,2000,93.278275,,,,,,,,,,
10/24/2000,49.5906,2000,88.712074,,,,,,,,,,
10/25/2000,48.9592,2000,86.42897,,,,,,,,,,
10/26/2000,46.5397,2000,84.145874,,,,,,,,,,
10/27/2000,44.3228,2000,81.86277,,,,,,,,,,
10/28/2000,42.2996,2000,77.29657,,,,,,,,,,
10/29/2000,40.3919,2000,78.438118,,,,,,,,,,
10/30/2000,38.6635,2000,76.155022,,,,,,,,,,
10/31/2000,37.079,2000,74.328537,,,,,,,,,,
11/1/2000,36.9071,2000,71.817131,,,,,,,,,,
11/2/2000,36.572,2000,71.360512,,,,,,,,,,
11/3/2000,35.0989,2000,69.762337,,,,,,,,,,
11/4/2000,33.7442,2000,69.762337,,,,,,,,,,
11/5/2000,32.4981,2000,68.963249,,,,,,,,,,
11/6/2000,31.3554,2000,67.365082,,,,,,,,,,
11/7/2000,30.2992,2000,66.680153,,,,,,,,,,
11/8/2000,29.3462,2000,66.223534,,,,,,,,,,
11/9/2000,28.452,2000,64.739517,,,,,,,,,,
11/10/2000,27.6173,2000,62.113953,,,,,,,,,,
11/11/2000,26.856,2000,59.83085,,,,,,,,,,
11/12/2000,26.1459,2000,58.23268,,,,,,,,,,
11/13/2000,25.4862,2000,57.54775,,,,,,,,,,
11/14/2000,25.8059,2000,55.60712,,,,,,,,,,
11/15/2000,25.1723,2000,53.66648,,,,,,,,,,
11/16/2000,24.5934,2000,52.52493,,,,,,,,,,
11/17/2000,24.0681,2000,51.84,,,,,,,,,,
11/18/2000,24.5668,2000,50.24183,,,,,,,,,,
11/19/2000,24.0349,2000,47.95873,,,,,,,,,,
11/20/2000,23.5375,2000,45.33316,,,,,,,,,,
11/21/2000,23.0675,2000,43.39253,,,,,,,,,,
11/22/2000,22.6296,2000,40.76696,,,,,,,,,,
11/23/2000,23.1064,2000,36.20076,,,,,,,,,,
11/24/2000,22.6446,2000,33.5751953,,,,,,,,,,
11/25/2000,22.2145,2000,32.43365,,,,,,,,,,
11/26/2000,21.8135,2000,31.97703,,,,,,,,,,
11/27/2000,21.4406,2000,30.15054,,,,,,,,,,
11/28/2000,22.3047,2000,28.5523758,,,,,,,,,,
11/29/2000,22.7681,2000,27.41083,,,,,,,,,,
11/30/2000,23.2084,2000,26.26928,,,,,,,,,,
12/1/2000,22.903,2000,23.9861755,,,,,,,,,,
12/2/2000,22.6104,2000,22.1596947,,,,,,,,,,
12/3/2000,22.1743,2000,22.1596947,,,,,,,,,,
12/4/2000,21.7703,2000,22.73047,,,,,,,,,,
12/5/2000,21.5946,2000,22.3880043,,,,,,,,,,
12/6/2000,21.4193,2000,22.73047,,,,,,,,,,
12/7/2000,21.0889,2000,21.2464561,,,,,,,,,,
12/8/2000,20.7739,2000,20.90399,,,,,,,,,,
12/9/2000,20.4737,2000,20.90399,,,,,,,,,,
12/10/2000,20.3623,2000,20.90399,,,,,,,,,,
12/11/2000,20.2705,2000,19.6482849,,,,,,,,,,
12/12/2000,20.0188,2000,19.6482849,,,,,,,,,,
12/13/2000,20.0235,2000,19.4199753,,,,,,,,,,
12/14/2000,19.9704,2000,21.7350426,,,,,,,,,,
12/15/2000,20.4042,2000,20.821804,,,,,,,,,,
12/16/2000,20.4228,2000,20.5934944,,,,,,,,,,
12/17/2000,21.1543,2000,20.25103,,,,,,,,,,
12/18/2000,21.1309,2000,18.9953232,,,,,,,,,,
12/19/2000,21.1068,2000,18.9953232,,,,,,,,,,
12/20/2000,20.9062,2000,18.7670135,,,,,,,,,,
12/21/2000,20.6976,2000,18.7670135,,,,,,,,,,
12/22/2000,20.4852,2000,17.853775,,,,,,,,,,
12/23/2000,20.4475,2000,17.1688423,,,,,,,,,,
12/24/2000,20.4105,2000,16.2556038,,,,,,,,,,
12/25/2000,20.5115,2000,16.59807,,,,,,,,,,
12/26/2000,20.3365,2000,15.68483,,,,,,,,,,
12/27/2000,20.2983,2000,20.11405,,,,,,,,,,
12/28/2000,20.0913,2000,18.85835,,,,,,,,,,
12/29/2000,20.1314,2000,17.9451065,,,,,,,,,,
12/30/2000,20.1112,2000,17.9451065,,,,,,,,,,
12/31/2000,20.082,2000,17.3743324,,,,,,,,,,
1/1/2001,20.0475,2001,18.85835,,,,,,,,,,
1/2/2001,20.1765,2001,17.6026421,,,,,,,,,,
1/3/2001,20.1645,2001,17.3743324,,,,,,,,,,
1/4/2001,20.1451,2001,17.031868,,,,,,,,,,
1/5/2001,20.2118,2001,16.4610939,,,,,,,,,,
1/6/2001,20.0097,2001,16.4610939,,,,,,,,,,
1/7/2001,20.0452,2001,15.77616,,,,,,,,,,
1/8/2001,20.0441,2001,15.54785,,,,,,,,,,
1/9/2001,19.8587,2001,22.8629227,,,,,,,,,,
1/10/2001,19.8342,2001,21.72137,,,,,,,,,,
1/11/2001,19.8071,2001,20.8081322,,,,,,,,,,
1/12/2001,19.8849,2001,20.8081322,,,,,,,,,,
1/13/2001,20.3924,2001,20.00905,,,,,,,,,,
1/14/2001,20.7799,2001,19.20996,,,,,,,,,,
1/15/2001,20.5859,2001,19.20996,,,,,,,,,,
1/16/2001,20.375,2001,18.4108772,,,,,,,,,,
1/17/2001,20.1619,2001,18.4108772,,,,,,,,,,
1/18/2001,20.1132,2001,27.38348,,,,,,,,,,
1/19/2001,20.0658,2001,27.38348,,,,,,,,,,
1/20/2001,20.0228,2001,27.38348,,,,,,,,,,
1/21/2001,19.8307,2001,27.38348,,,,,,,,,,
1/22/2001,19.6116,2001,26.812706,,,,,,,,,,
1/23/2001,19.6466,2001,26.0136223,,,,,,,,,,
1/24/2001,19.916,2001,27.15517,,,,,,,,,,
1/25/2001,19.8723,2001,27.6117935,,,,,,,,,,
1/26/2001,19.6765,2001,27.954258,,,,,,,,,,
1/27/2001,19.4833,2001,28.4108772,,,,,,,,,,
1/28/2001,19.2788,2001,28.4108772,,,,,,,,,,
1/29/2001,19.0657,2001,29.20996,,,,,,,,,,
1/30/2001,18.8531,2001,30.00905,,,,,,,,,,
1/31/2001,18.6646,2001,30.5798225,,,,,,,,,,
2/1/2001,18.4679,2001,27.6117935,,,,,,,,,,
2/2/2001,18.3417,2001,20.3560867,,,,,,,,,,
2/3/2001,18.223,2001,22.9862251,,,,,,,,,,
2/4/2001,18.0944,2001,23.557003,,,,,,,,,,
2/5/2001,17.9758,2001,22.9862251,,,,,,,,,,
2/6/2001,17.8318,2001,22.41545,,,,,,,,,,
2/7/2001,17.6868,2001,21.6163673,,,,,,,,,,
2/8/2001,17.5336,2001,21.1597443,,,,,,,,,,
2/9/2001,17.4451,2001,21.95883,,,,,,,,,,
2/10/2001,17.3217,2001,21.3880577,,,,,,,,,,
2/11/2001,17.1952,2001,21.1597443,,,,,,,,,,
2/12/2001,17.0837,2001,20.81728,,,,,,,,,,
2/13/2001,16.9418,2001,20.36066,,,,,,,,,,
2/14/2001,16.9476,2001,19.7898865,,,,,,,,,,
2/15/2001,16.9915,2001,19.2191124,,,,,,,,,,
2/16/2001,16.9254,2001,19.2191124,,,,,,,,,,
2/17/2001,16.9099,2001,20.0181961,,,,,,,,,,
2/18/2001,16.8545,2001,19.2191124,,,,,,,,,,
2/19/2001,16.9319,2001,19.5615768,,,,,,,,,,
2/20/2001,16.993,2001,19.2191124,,,,,,,,,,
2/21/2001,19.06,2001,18.76249,,,,,,,,,,
2/22/2001,19.8628,2001,19.2191124,,,,,,,,,,
2/23/2001,19.7928,2001,19.5615768,,,,,,,,,,
2/24/2001,20.0805,2001,20.36066,,,,,,,,,,
2/25/2001,20.4998,2001,23.2145348,,,,,,,,,,
2/26/2001,23.9388,2001,30.52046,,,,,,,,,,
2/27/2001,24.1713,2001,20.36066,,,,,,,,,,
2/28/2001,24.1814,2001,20.0181961,,,,,,,,,,
3/1/2001,24.2705,2001,19.2191124,,,,,,,,,,
3/2/2001,24.2514,2001,18.4200249,,,,,,,,,,
3/3/2001,24.2152,2001,17.6209412,,,,,,,,,,
3/4/2001,24.1697,2001,17.16432,,,,,,,,,,
3/5/2001,24.0976,2001,16.5935459,,,,,,,,,,
3/6/2001,24.1565,2001,16.8218555,,,,,,,,,,
3/7/2001,24.0508,2001,17.16432,,,,,,,,,,
3/8/2001,23.7838,2001,17.6209412,,,,,,,,,,
3/9/2001,23.4417,2001,18.4200249,,,,,,,,,,
3/10/2001,23.1122,2001,18.4200249,,,,,,,,,,
3/11/2001,22.7103,2001,17.6209412,,,,,,,,,,
3/12/2001,22.4233,2001,17.6209412,,,,,,,,,,
3/13/2001,22.1489,2001,18.76249,,,,,,,,,,
3/14/2001,22.0265,2001,19.5615768,,,,,,,,,,
3/15/2001,22.5363,2001,19.2191124,,,,,,,,,,
3/16/2001,23.0606,2001,20.36066,,,,,,,,,,
3/17/2001,23.1968,2001,19.5615768,,,,,,,,,,
3/18/2001,23.2241,2001,20.0181961,,,,,,,,,,
3/19/2001,23.1567,2001,19.2191124,,,,,,,,,,
3/20/2001,22.8217,2001,19.2191124,,,,,,,,,,
3/21/2001,23.6636,2001,18.9908,,,,,,,,,,
3/22/2001,23.6422,2001,19.5615768,,,,,,,,,,
3/23/2001,23.5916,2001,19.7898865,,,,,,,,,,
3/24/2001,23.5917,2001,18.76249,,,,,,,,,,
3/25/2001,23.4677,2001,18.4200249,,,,,,,,,,
3/26/2001,23.4202,2001,18.1917152,,,,,,,,,,
3/27/2001,23.2827,2001,18.4200249,,,,,,,,,,
3/28/2001,23.141,2001,18.1917152,,,,,,,,,,
3/29/2001,23.0471,2001,14.5798225,,,,,,,,,,
3/30/2001,22.8995,2001,16.7579155,,,,,,,,,,
3/31/2001,22.7492,2001,15.6163673,,,,,,,,,,
4/1/2001,24.1984,2001,15.6163673,,,,,,,,,,
4/2/2001,24.7611,2001,14.81728,,,,,,,,,,
4/3/2001,24.8008,2001,20.4108772,,,,,,,,,,
4/4/2001,24.6031,2001,18.812706,,,,,,,,,,
4/5/2001,25.2937,2001,14.58897,,,,,,,,,,
4/6/2001,25.252,2001,14.81728,,,,,,,,,,
4/7/2001,25.4264,2001,15.95883,,,,,,,,,,
4/8/2001,25.5963,2001,15.3880577,,,,,,,,,,
