Date,obs,Year,,,,,,,
11/20/2000,45.33316,,73.33316,53.33316,48.33316,45.33316,45.33316,,
11/21/2000,43.39253,,71.39253,51.39253,46.39253,43.39253,43.39253,,
11/22/2000,40.76696,,68.76696,48.76696,43.76696,40.76696,40.76696,,
11/23/2000,36.20076,,64.20076,44.20076,39.20076,36.20076,36.20076,,
11/24/2000,33.5751953,,61.5751953,41.5751953,36.5751953,33.5751953,33.5751953,,
11/25/2000,32.43365,,60.43365,40.43365,35.43365,32.43365,32.43365,,
11/26/2000,31.97703,,59.97703,39.97703,34.97703,31.97703,31.97703,,
11/27/2000,30.15054,,58.15054,38.15054,33.15054,30.15054,30.15054,,
11/28/2000,28.5523758,,56.5523758,36.5523758,31.5523758,28.5523758,28.5523758,,
11/29/2000,27.41083,,55.41083,35.41083,30.41083,27.41083,27.41083,,
11/30/2000,26.26928,,54.26928,34.26928,29.26928,26.26928,26.26928,,
12/1/2000,23.9861755,,51.9861755,31.9861755,26.9861755,23.9861755,23.9861755,,
12/2/2000,22.1596947,,50.1596947,30.1596947,25.1596947,22.1596947,22.1596947,,
12/3/2000,22.1596947,,50.1596947,30.1596947,25.1596947,22.1596947,22.1596947,,
12/4/2000,22.73047,,50.73047,30.73047,25.73047,22.73047,22.73047,,
12/5/2000,22.3880043,,50.3880043,30.3880043,25.3880043,22.3880043,22.3880043,,
12/6/2000,22.73047,,50.73047,30.73047,25.73047,22.73047,22.73047,,
12/7/2000,21.2464561,,49.2464561,29.2464561,24.2464561,21.2464561,21.2464561,,
12/8/2000,20.90399,,48.90399,28.90399,23.90399,20.90399,20.90399,,
12/9/2000,20.90399,,48.90399,28.90399,23.90399,20.90399,20.90399,,
12/10/2000,20.90399,,48.90399,28.90399,23.90399,20.90399,20.90399,,
12/11/2000,19.6482849,,47.6482849,27.6482849,22.6482849,19.6482849,19.6482849,,
12/12/2000,19.6482849,,47.6482849,27.6482849,22.6482849,19.6482849,19.6482849,,
12/13/2000,19.4199753,,47.4199753,27.4199753,22.4199753,19.4199753,19.4199753,,
12/14/2000,21.7350426,,46.7350426,26.7350426,21.7350426,18.7350426,21.7350426,,
12/15/2000,20.821804,,45.821804,25.821804,20.821804,17.821804,20.821804,,
12/16/2000,20.5934944,,45.5934944,25.5934944,20.5934944,17.5934944,20.5934944,,
12/17/2000,20.25103,,45.25103,25.25103,20.25103,17.25103,20.25103,,
12/18/2000,18.9953232,,43.9953232,23.9953232,18.9953232,15.9953232,18.9953232,,
12/19/2000,18.9953232,,43.9953232,23.9953232,18.9953232,15.9953232,18.9953232,,
12/20/2000,18.7670135,,43.7670135,23.7670135,18.7670135,15.7670135,18.7670135,,
12/21/2000,18.7670135,,43.7670135,23.7670135,18.7670135,15.7670135,18.7670135,,
12/22/2000,17.853775,,42.853775,22.853775,17.853775,14.853775,17.853775,,
12/23/2000,17.1688423,,42.1688423,22.1688423,17.1688423,14.1688423,17.1688423,,
12/24/2000,16.2556038,,41.2556038,21.2556038,16.2556038,13.2556038,16.2556038,,
12/25/2000,16.59807,,41.59807,21.59807,16.59807,13.59807,16.59807,,
12/26/2000,15.68483,,40.68483,20.68483,15.68483,12.68483,15.68483,,
12/27/2000,20.11405,,40.11405,20.11405,15.11405,12.11405,20.11405,,
12/28/2000,18.85835,,38.85835,18.85835,13.85835,10.85835,18.85835,,
12/29/2000,17.9451065,,37.9451065,17.9451065,12.9451065,9.9451065,17.9451065,,
12/30/2000,17.9451065,,37.9451065,17.9451065,12.9451065,9.9451065,17.9451065,,
12/31/2000,17.3743324,,37.3743324,17.3743324,12.3743324,9.3743324,17.3743324,,
1/1/2001,18.85835,2001,38.85835,18.85835,13.85835,10.85835,18.85835,,
1/2/2001,17.6026421,,37.6026421,17.6026421,12.6026421,9.6026421,17.6026421,,
1/3/2001,17.3743324,,37.3743324,17.3743324,12.3743324,9.3743324,17.3743324,,
1/4/2001,17.031868,,37.031868,17.031868,12.031868,9.031868,17.031868,,
1/5/2001,16.4610939,,36.4610939,16.4610939,11.4610939,8.4610939,16.4610939,,
1/6/2001,16.4610939,,36.4610939,16.4610939,11.4610939,8.4610939,16.4610939,,
1/7/2001,15.77616,,35.77616,15.77616,10.77616,7.77616,15.77616,,
1/8/2001,15.54785,,35.54785,15.54785,10.54785,7.54785,15.54785,,
1/9/2001,22.8629227,,34.8629227,14.8629227,9.8629227,6.8629227,22.8629227,,
1/10/2001,21.72137,,33.72137,13.72137,8.72137,5.72137,21.72137,,
1/11/2001,20.8081322,,32.8081322,12.8081322,7.8081322,4.8081322,20.8081322,,
1/12/2001,20.8081322,,32.8081322,12.8081322,7.8081322,4.8081322,20.8081322,,
1/13/2001,20.00905,,32.00905,12.00905,7.00905,4.00905,20.00905,,
1/14/2001,19.20996,,31.20996,11.20996,6.20996,3.20996,19.20996,,
1/15/2001,19.20996,,31.20996,11.20996,6.20996,3.20996,19.20996,,
1/16/2001,18.4108772,,30.4108772,10.4108772,5.4108772,2.4108772,18.4108772,,
1/17/2001,18.4108772,,30.4108772,10.4108772,5.4108772,2.4108772,18.4108772,,
1/18/2001,27.38348,,39.38348,19.38348,14.38348,11.38348,27.38348,,
1/19/2001,27.38348,,39.38348,19.38348,14.38348,11.38348,27.38348,,
1/20/2001,27.38348,,39.38348,19.38348,14.38348,11.38348,27.38348,,
1/21/2001,27.38348,,39.38348,19.38348,14.38348,11.38348,27.38348,,
1/22/2001,26.812706,,38.812706,18.812706,13.812706,10.812706,26.812706,,
1/23/2001,26.0136223,,38.0136223,18.0136223,13.0136223,10.0136223,26.0136223,,
1/24/2001,27.15517,,39.15517,19.15517,14.15517,11.15517,27.15517,,
1/25/2001,27.6117935,,39.6117935,19.6117935,14.6117935,11.6117935,27.6117935,,
1/26/2001,27.954258,,39.954258,19.954258,14.954258,11.954258,27.954258,,
1/27/2001,28.4108772,,40.4108772,20.4108772,15.4108772,12.4108772,28.4108772,,
1/28/2001,28.4108772,,40.4108772,20.4108772,15.4108772,12.4108772,28.4108772,,
1/29/2001,29.20996,,41.20996,21.20996,16.20996,13.20996,29.20996,,
1/30/2001,30.00905,,42.00905,22.00905,17.00905,14.00905,30.00905,,
1/31/2001,30.5798225,,42.5798225,22.5798225,17.5798225,14.5798225,30.5798225,,
2/1/2001,27.6117935,,39.6117935,19.6117935,14.6117935,11.6117935,27.6117935,,
2/2/2001,20.3560867,,38.3560867,18.3560867,13.3560867,10.3560867,20.3560867,,
2/3/2001,22.9862251,,36.9862251,16.9862251,11.9862251,8.9862251,22.9862251,,
2/4/2001,23.557003,,37.557003,17.557003,12.557003,9.557003,23.557003,,
2/5/2001,22.9862251,,36.9862251,16.9862251,11.9862251,8.9862251,22.9862251,,
2/6/2001,22.41545,,36.41545,16.41545,11.41545,8.41545,22.41545,,
2/7/2001,21.6163673,,35.6163673,15.6163673,10.6163673,7.6163673,21.6163673,,
2/8/2001,21.1597443,,35.1597443,15.1597443,10.1597443,7.1597443,21.1597443,,
2/9/2001,21.95883,,35.95883,15.95883,10.95883,7.95883,21.95883,,
2/10/2001,21.3880577,,35.3880577,15.3880577,10.3880577,7.3880577,21.3880577,,
2/11/2001,21.1597443,,35.1597443,15.1597443,10.1597443,7.1597443,21.1597443,,
2/12/2001,20.81728,,34.81728,14.81728,9.81728,6.81728,20.81728,,
2/13/2001,20.36066,,34.36066,14.36066,9.36066,6.36066,20.36066,,
2/14/2001,19.7898865,,33.7898865,13.7898865,8.7898865,5.7898865,19.7898865,,
2/15/2001,19.2191124,,33.2191124,13.2191124,8.2191124,5.2191124,19.2191124,,
2/16/2001,19.2191124,,33.2191124,13.2191124,8.2191124,5.2191124,19.2191124,,
2/17/2001,20.0181961,,34.0181961,14.0181961,9.0181961,6.0181961,20.0181961,,
2/18/2001,19.2191124,,33.2191124,13.2191124,8.2191124,5.2191124,19.2191124,,
2/19/2001,19.5615768,,33.5615768,13.5615768,8.5615768,5.5615768,19.5615768,,
2/20/2001,19.2191124,,33.2191124,13.2191124,8.2191124,5.2191124,19.2191124,,
2/21/2001,18.76249,,32.76249,12.76249,7.76249,4.76249,18.76249,,
2/22/2001,19.2191124,,33.2191124,13.2191124,8.2191124,5.2191124,19.2191124,,
2/23/2001,19.5615768,,33.5615768,13.5615768,8.5615768,5.5615768,19.5615768,,
2/24/2001,20.36066,,34.36066,14.36066,9.36066,6.36066,20.36066,,
2/25/2001,23.2145348,,37.2145348,17.2145348,12.2145348,9.2145348,23.2145348,,
2/26/2001,30.52046,,44.52046,24.52046,19.52046,16.52046,30.52046,,
2/27/2001,20.36066,,34.36066,14.36066,9.36066,6.36066,20.36066,,
2/28/2001,20.0181961,,34.0181961,14.0181961,9.0181961,6.0181961,20.0181961,,
3/1/2001,19.2191124,,33.2191124,13.2191124,8.2191124,5.2191124,19.2191124,,
3/2/2001,18.4200249,,32.4200249,12.4200249,7.4200249,4.4200249,18.4200249,,
3/3/2001,17.6209412,,31.6209412,11.6209412,6.6209412,3.6209412,17.6209412,,
3/4/2001,17.16432,,31.16432,11.16432,6.16432,3.16432,17.16432,,
3/5/2001,16.5935459,,30.5935459,10.5935459,5.5935459,2.5935459,16.5935459,,
3/6/2001,16.8218555,,30.8218555,10.8218555,5.8218555,2.8218555,16.8218555,,
3/7/2001,17.16432,,31.16432,11.16432,6.16432,3.16432,17.16432,,
3/8/2001,17.6209412,,31.6209412,11.6209412,6.6209412,3.6209412,17.6209412,,
3/9/2001,18.4200249,,32.4200249,12.4200249,7.4200249,4.4200249,18.4200249,,
3/10/2001,18.4200249,,32.4200249,12.4200249,7.4200249,4.4200249,18.4200249,,
3/11/2001,17.6209412,,31.6209412,11.6209412,6.6209412,3.6209412,17.6209412,,
3/12/2001,17.6209412,,31.6209412,11.6209412,6.6209412,3.6209412,17.6209412,,
3/13/2001,18.76249,,32.76249,12.76249,7.76249,4.76249,18.76249,,
3/14/2001,19.5615768,,33.5615768,13.5615768,8.5615768,5.5615768,19.5615768,,
3/15/2001,19.2191124,,33.2191124,13.2191124,8.2191124,5.2191124,19.2191124,,
3/16/2001,20.36066,,34.36066,14.36066,9.36066,6.36066,20.36066,,
3/17/2001,19.5615768,,33.5615768,13.5615768,8.5615768,5.5615768,19.5615768,,
3/18/2001,20.0181961,,34.0181961,14.0181961,9.0181961,6.0181961,20.0181961,,
3/19/2001,19.2191124,,33.2191124,13.2191124,8.2191124,5.2191124,19.2191124,,
3/20/2001,19.2191124,,33.2191124,13.2191124,8.2191124,5.2191124,19.2191124,,
3/21/2001,18.9908,,32.9908,12.9908,7.9908,4.9908,18.9908,,
3/22/2001,19.5615768,,33.5615768,13.5615768,8.5615768,5.5615768,19.5615768,,
3/23/2001,19.7898865,,33.7898865,13.7898865,8.7898865,5.7898865,19.7898865,,
3/24/2001,18.76249,,32.76249,12.76249,7.76249,4.76249,18.76249,,
3/25/2001,18.4200249,,32.4200249,12.4200249,7.4200249,4.4200249,18.4200249,,
3/26/2001,18.1917152,,32.1917152,12.1917152,7.1917152,4.1917152,18.1917152,,
3/27/2001,18.4200249,,32.4200249,12.4200249,7.4200249,4.4200249,18.4200249,,
3/28/2001,18.1917152,,32.1917152,12.1917152,7.1917152,4.1917152,18.1917152,,
3/29/2001,14.5798225,,42.5798225,22.5798225,17.5798225,14.5798225,14.5798225,,
3/30/2001,16.7579155,,36.7579155,16.7579155,11.7579155,8.7579155,16.7579155,,
3/31/2001,15.6163673,,35.6163673,15.6163673,10.6163673,7.6163673,15.6163673,,
4/1/2001,15.6163673,,35.6163673,15.6163673,10.6163673,7.6163673,15.6163673,,
4/2/2001,14.81728,,34.81728,14.81728,9.81728,6.81728,14.81728,,
4/3/2001,20.4108772,,40.4108772,20.4108772,15.4108772,12.4108772,20.4108772,,
4/4/2001,18.812706,,38.812706,18.812706,13.812706,10.812706,18.812706,,
4/5/2001,14.58897,,34.58897,14.58897,9.58897,6.58897,14.58897,,
4/6/2001,14.81728,,34.81728,14.81728,9.81728,6.81728,14.81728,,
4/7/2001,15.95883,,35.95883,15.95883,10.95883,7.95883,15.95883,,
4/8/2001,15.3880577,,35.3880577,15.3880577,10.3880577,7.3880577,15.3880577,,
4/9/2001,21.20996,,41.20996,21.20996,16.20996,13.20996,21.20996,,
4/10/2001,22.1232033,,42.1232033,22.1232033,17.1232033,14.1232033,22.1232033,,
4/11/2001,20.75334,,40.75334,20.75334,15.75334,12.75334,20.75334,,
4/12/2001,21.20996,,41.20996,21.20996,16.20996,13.20996,21.20996,,
4/13/2001,22.922287,,42.922287,22.922287,17.922287,14.922287,22.922287,,
4/14/2001,26.11863,,46.11863,26.11863,21.11863,18.11863,26.11863,,
4/15/2001,25.557,,45.557,25.557,20.557,17.557,25.557,,
4/16/2001,23.3789063,,43.3789063,23.3789063,18.3789063,15.3789063,23.3789063,,
4/17/2001,24.0503,,44.0503,24.0503,19.0503,16.0503,24.0503,,
4/18/2001,31.59807,,51.59807,31.59807,26.59807,23.59807,31.59807,,
4/19/2001,27.6026421,,47.6026421,27.6026421,22.6026421,19.6026421,27.6026421,,
4/20/2001,25.54785,,45.54785,25.54785,20.54785,17.54785,25.54785,,
4/21/2001,24.634613,,44.634613,24.634613,19.634613,16.634613,24.634613,,
4/22/2001,18.621,,46.621,26.621,21.621,18.621,18.621,,
4/23/2001,17.54785,,45.54785,25.54785,20.54785,17.54785,17.54785,,
4/24/2001,21.2008133,,49.2008133,29.2008133,24.2008133,21.2008133,21.2008133,,
4/25/2001,23.9405327,,51.9405327,31.9405327,26.9405327,23.9405327,23.9405327,,
4/26/2001,22.6377,,50.6377,30.6377,25.6377,22.6377,22.6377,,
4/27/2001,27.868,,55.868,35.868,30.868,27.868,27.868,,
4/28/2001,30.406,,58.406,38.406,33.406,30.406,30.406,,
4/29/2001,29.7217,,57.7217,37.7217,32.7217,29.7217,29.7217,,
4/30/2001,31.934,,59.934,39.934,34.934,31.934,31.934,,
5/1/2001,43.118576,,71.118576,51.118576,46.118576,43.118576,43.118576,,
5/2/2001,58.41535,,86.41535,66.41535,61.41535,58.41535,58.41535,,
5/3/2001,58.56245,,86.56245,66.56245,61.56245,58.56245,58.56245,,
5/4/2001,60.5598,,88.5598,68.5598,63.5598,60.5598,60.5598,,
5/5/2001,60.56,,88.56,68.56,63.56,60.56,60.56,,
5/6/2001,77.425,,105.425,85.425,80.425,77.425,77.425,,
5/7/2001,80.967,,108.967,88.967,83.967,80.967,80.967,,
5/8/2001,85.401,,113.401,93.401,88.401,85.401,85.401,,
5/9/2001,87.83,,115.83,95.83,90.83,87.83,87.83,,
5/10/2001,84.851,,112.851,92.851,87.851,84.851,84.851,,
5/11/2001,94.839,,122.839,102.839,97.839,94.839,94.839,,
5/12/2001,96.559,,124.559,104.559,99.559,96.559,96.559,,
5/13/2001,85.687,,113.687,93.687,88.687,85.687,85.687,,
5/14/2001,88.958,,116.958,96.958,91.958,88.958,88.958,,
5/15/2001,89.321,,117.321,97.321,92.321,89.321,89.321,,
5/16/2001,86.836,,114.836,94.836,89.836,86.836,86.836,,
5/17/2001,80.532,,108.532,88.532,83.532,80.532,80.532,,
5/18/2001,77.776,,105.776,85.776,80.776,77.776,77.776,,
5/19/2001,64.1231,,92.1231,72.1231,67.1231,64.1231,64.1231,,
5/20/2001,64.46557,,92.46557,72.46557,67.46557,64.46557,64.46557,,
5/21/2001,73.027191,,101.027191,81.027191,76.027191,73.027191,73.027191,,
5/22/2001,77.93586,,105.93586,85.93586,80.93586,77.93586,77.93586,,
5/23/2001,80.218956,,108.218956,88.218956,83.218956,80.218956,80.218956,,
5/24/2001,111.269119,,139.269119,119.269119,114.269119,111.269119,111.269119,,
5/25/2001,135.241684,,163.241684,143.241684,138.241684,135.241684,135.241684,,
5/26/2001,136.383224,,164.383224,144.383224,139.383224,136.383224,136.383224,,
5/27/2001,130.675476,,158.675476,138.675476,133.675476,130.675476,130.675476,,
5/28/2001,121.543076,,149.543076,129.543076,124.543076,121.543076,121.543076,,
5/29/2001,115.835327,,143.835327,123.835327,118.835327,115.835327,115.835327,,
5/30/2001,113.552231,,141.552231,121.552231,116.552231,113.552231,113.552231,,
5/31/2001,106.702927,,134.702927,114.702927,109.702927,106.702927,106.702927,,
6/1/2001,93.004318,,121.004318,101.004318,96.004318,93.004318,93.004318,,
6/2/2001,94.145874,,122.145874,102.145874,97.145874,94.145874,94.145874,,
6/3/2001,113.552231,,141.552231,121.552231,116.552231,113.552231,113.552231,,
6/4/2001,131.817032,,159.817032,139.817032,134.817032,131.817032,131.817032,,
6/5/2001,172.6945,,200.6945,180.6945,175.6945,172.6945,172.6945,,
6/6/2001,208.300888,,236.300888,216.300888,211.300888,208.300888,208.300888,,
6/7/2001,161.49733,,189.49733,169.49733,164.49733,161.49733,161.49733,,
6/8/2001,156.931137,,184.931137,164.931137,159.931137,156.931137,156.931137,,
6/9/2001,183.186783,,211.186783,191.186783,186.186783,183.186783,183.186783,,
6/10/2001,154.648026,,182.648026,162.648026,157.648026,154.648026,154.648026,,
6/11/2001,171.771286,,199.771286,179.771286,174.771286,171.771286,171.771286,,
6/12/2001,192.319183,,220.319183,200.319183,195.319183,192.319183,192.319183,,
6/13/2001,219.716385,,247.716385,227.716385,222.716385,219.716385,219.716385,,
6/14/2001,239.122742,,267.122742,247.122742,242.122742,239.122742,239.122742,,
6/15/2001,301.90802,,329.90802,309.90802,304.90802,301.90802,301.90802,,
6/16/2001,323.825653,,351.825653,331.825653,326.825653,323.825653,323.825653,,
6/17/2001,318.34613,,396.34613,376.34613,371.34613,368.34613,368.34613,318.34613,
6/18/2001,256.702423,,334.702423,314.702423,309.702423,306.702423,306.702423,256.702423,
6/19/2001,290.9489,,368.9489,348.9489,343.9489,340.9489,340.9489,290.9489,
6/20/2001,417.661,,495.661,475.661,470.661,467.661,467.661,417.661,
6/21/2001,481.5878,,559.5878,539.5878,534.5878,531.5878,531.5878,481.5878,
6/22/2001,295.5151,,373.5151,353.5151,348.5151,345.5151,345.5151,295.5151,
6/23/2001,274.967224,,352.967224,332.967224,327.967224,324.967224,324.967224,274.967224,
6/24/2001,248.711548,,326.711548,306.711548,301.711548,298.711548,298.711548,248.711548,
6/25/2001,423.3687,,501.3687,481.3687,476.3687,473.3687,473.3687,423.3687,
6/26/2001,279.533417,,357.533417,337.533417,332.533417,329.533417,329.533417,279.533417,
6/27/2001,280.674957,,358.674957,338.674957,333.674957,330.674957,330.674957,280.674957,
6/28/2001,349.167969,,427.167969,407.167969,402.167969,399.167969,399.167969,349.167969,
6/29/2001,280.674957,,358.674957,338.674957,333.674957,330.674957,330.674957,280.674957,
6/30/2001,304.647522,,382.647522,362.647522,357.647522,354.647522,354.647522,304.647522,
7/1/2001,322.912323,,400.912323,380.912323,375.912323,372.912323,372.912323,322.912323,
7/2/2001,254.4193,,332.4193,312.4193,307.4193,304.4193,304.4193,254.4193,
7/3/2001,252.1362,,330.1362,310.1362,305.1362,302.1362,302.1362,252.1362,
7/4/2001,281.816528,,359.816528,339.816528,334.816528,331.816528,331.816528,281.816528,
7/5/2001,281.816528,,359.816528,339.816528,334.816528,331.816528,331.816528,281.816528,
7/6/2001,248.711548,,326.711548,306.711548,301.711548,298.711548,298.711548,248.711548,
7/7/2001,272.6841,,350.6841,330.6841,325.6841,322.6841,322.6841,272.6841,
7/8/2001,269.25946,,347.25946,327.25946,322.25946,319.25946,319.25946,269.25946,
7/9/2001,237.296051,,315.296051,295.296051,290.296051,287.296051,287.296051,237.296051,
7/10/2001,352.592621,,430.592621,410.592621,405.592621,402.592621,402.592621,352.592621,
7/11/2001,590.0351,,668.0351,648.0351,643.0351,640.0351,640.0351,590.0351,
7/12/2001,456.4737,,534.4737,514.4737,509.4737,506.4737,506.4737,456.4737,
7/13/2001,465.6061,,543.6061,523.6061,518.6061,515.6061,515.6061,465.6061,
7/14/2001,490.7202,,568.7202,548.7202,543.7202,540.7202,540.7202,490.7202,
7/15/2001,607.1583,,685.1583,665.1583,660.1583,657.1583,657.1583,607.1583,
7/16/2001,492.653,,570.653,550.653,545.653,542.653,542.653,492.653,
7/17/2001,459.8984,,537.8984,517.8984,512.8984,509.8984,509.8984,459.8984,
7/18/2001,384.556,,462.556,442.556,437.556,434.556,434.556,384.556,
7/19/2001,389.122253,,467.122253,447.122253,442.122253,439.122253,439.122253,389.122253,
7/20/2001,451.9075,,529.9075,509.9075,504.9075,501.9075,501.9075,451.9075,
7/21/2001,356.017273,,434.017273,414.017273,409.017273,406.017273,406.017273,356.017273,
7/22/2001,360.5835,,438.5835,418.5835,413.5835,410.5835,410.5835,360.5835,
7/23/2001,393.6884,,471.6884,451.6884,446.6884,443.6884,443.6884,393.6884,
7/24/2001,384.556,,462.556,442.556,437.556,434.556,434.556,384.556,
7/25/2001,493.0033,,571.0033,551.0033,546.0033,543.0033,543.0033,493.0033,
7/26/2001,422.659,,500.659,480.659,475.659,472.659,472.659,422.659,
7/27/2001,431.3596,,509.3596,489.3596,484.3596,481.3596,481.3596,431.3596,
7/28/2001,411.953247,,489.953247,469.953247,464.953247,461.953247,461.953247,411.953247,
7/29/2001,431.3569,,509.3569,489.3569,484.3569,481.3569,481.3569,431.3569,
7/30/2001,422.69,,500.69,480.69,475.69,472.69,472.69,422.69,
7/31/2001,511.2681,,589.2681,569.2681,564.2681,561.2681,561.2681,511.2681,
8/1/2001,429.0765,,507.0765,487.0765,482.0765,479.0765,479.0765,429.0765,
8/2/2001,422.2272,,500.2272,480.2272,475.2272,472.2272,472.2272,422.2272,
8/3/2001,472.36,,550.36,530.36,525.36,522.36,522.36,472.36,
8/4/2001,468.345642,,546.345642,526.345642,521.345642,518.345642,518.345642,468.345642,
8/5/2001,422.6836,,500.6836,480.6836,475.6836,472.6836,472.6836,422.6836,
8/6/2001,437.523743,,515.523743,495.523743,490.523743,487.523743,487.523743,437.523743,
8/7/2001,390.2638,,468.2638,448.2638,443.2638,440.2638,440.2638,390.2638,
8/8/2001,297.798218,,375.798218,355.798218,350.798218,347.798218,347.798218,297.798218,
8/9/2001,329.761627,,407.761627,387.761627,382.761627,379.761627,379.761627,329.761627,
8/10/2001,304.647522,,382.647522,362.647522,357.647522,354.647522,354.647522,304.647522,
8/11/2001,277.2503,,355.2503,335.2503,330.2503,327.2503,327.2503,277.2503,
8/12/2001,263.551727,,341.551727,321.551727,316.551727,313.551727,313.551727,263.551727,
8/13/2001,276.108765,,354.108765,334.108765,329.108765,326.108765,326.108765,276.108765,
8/14/2001,264.693268,,342.693268,322.693268,317.693268,314.693268,314.693268,264.693268,
8/15/2001,379.989838,,457.989838,437.989838,432.989838,429.989838,429.989838,379.989838,
8/16/2001,411.953247,,489.953247,469.953247,464.953247,461.953247,461.953247,411.953247,
8/17/2001,389.122253,,467.122253,447.122253,442.122253,439.122253,439.122253,389.122253,
8/18/2001,468.345642,,546.345642,526.345642,521.345642,518.345642,518.345642,468.345642,
8/19/2001,486.6104,,564.6104,544.6104,539.6104,536.6104,536.6104,486.6104,
8/20/2001,511.724548,,589.724548,569.724548,564.724548,561.724548,561.724548,511.724548,
