Date,Value
2230,21.5145
2231,21.4286
2232,21.3062
2233,21.1633
2234,21.0168
2235,20.8716
2236,20.9628
2237,20.9426
2238,20.8318
2239,20.6884
2240,20.5397
2241,20.3987
2242,20.5406
2243,20.9153
2244,21.475
2245,22.0443
2246,22.4684
2247,22.8196
2248,23.0739
2249,24.003
2250,24.4448
2251,24.5949
2252,24.3475
2253,23.9634
2254,23.5501
2255,23.1452
2256,22.761
2257,23.3344
2258,23.5804
2259,23.727
2260,23.5856
2261,25.2011
2262,27.1453
2263,28.762
2264,29.5253
2265,29.8994
2266,29.7773
2267,29.9658
2268,29.5609
2269,28.9598
2270,28.3693
2271,28.1054
2272,28.0905
2273,28.3663
2274,28.4448
2275,28.2546
2276,28.571
2277,29.7207
2278,30.4648
2279,30.654
2280,30.5253
2281,30.349
2282,30.2197
2283,30.705
2284,30.9857
2285,31.3991
2286,31.4738
2287,31.5778
2288,31.4316
2289,31.3463
2290,31.7788
2291,31.7947
2292,32.7083
2293,33.3572
2294,33.8451
2295,34.7634
2296,34.6376
2297,34.7524
2298,36.639
2299,39.1112
2300,43.87
2301,45.0566
2302,45.4179
2303,45.2511
2304,44.7387
2305,44.0588
2306,43.6433
2307,43.2362
2308,44.3415
2309,45.702
2310,49.4984
2311,52.4426
2312,56.2722
2313,60.5515
2314,60.9656
2315,59.8361
2316,58.1932
2317,56.5065
2318,55.5175
2319,54.7873
2320,54.1269
2321,53.4216
2322,53.2069
2323,53.5736
2324,53.1508
2325,52.6331
2326,51.8745
2327,51.0801
2328,50.4222
2329,50.6827
2330,51.3453
2331,50.9449
2332,51.1263
2333,52.5851
2334,53.146
2335,52.9252
2336,52.2775
2337,52.0672
2338,53.6504
2339,55.2005
2340,55.3179
2341,55.5971
2342,55.4116
2343,56.2548
2344,55.8094
2345,54.941
2346,54.2104
2347,56.1169
2348,59.8207
2349,60.4861
2350,59.9793
2351,59.5881
2352,59.9563
2353,61.9233
2354,63.9367
2355,64.1422
2356,63.3215
2357,62.0145
2358,60.7886
2359,59.4784
2360,58.2466
2361,57.097
2362,56.2604
2363,56.263
2364,60.4669
2365,63.5285
2366,64.2049
2367,63.8197
